# 출처 K카(kcar.com) 직영 매물 목록 API. 수집 2026-09-08 17:21 KST. 수집 968대 중 조건 통과 319대. 개인 검토용 비공식 분석, 상업적 이용 금지. total_cost/insurance_history/owner_changes/listed_date/warranty 는 상세 페이지가 robots.txt Disallow 라 미수집(null).
id,url,maker,model,model_group,full_name,trim,trim_series,year_month,year,model_year,km,price,total_cost,total_cost_est,fuel,fuel_raw,transmission,cc,body_type,category_raw,accident,insurance_history,owner_changes,options,location,listed_date,warranty,photo,use_tag,rent_reg,reg_type,group_key,group_n,group_median_price,group_median_km,price_gap,km_gap,group_note,score
EC61397247,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61397247,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 7인승 리무진 매직스페이스,7인승 리무진 매직스페이스,7인승,2017-06,2017,2018,91061,1250,,1340,디젤,디젤,오토,2199,미니밴,RV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,청주직영점 충북,,,https://img.kcar.com/3dcarpicture/2026/08/114/61397247_2/main/main780.jpg,출퇴근용|영업용,N,SELL,올 뉴 카니발 2017±1,12,1180.0,88417,-0.0593,-0.0299,,25.0
EC61409105,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61409105,기아,스토닉,스토닉,기아 스토닉 1.6 디젤 프레스티지,1.6 디젤 프레스티지,1.6,2019-05,2019,2019,79987,1150,,1234,디젤,디젤,오토,1582,SUV,SUV,무사고,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,오산동탄직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/093/61409105_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스토닉 2019±1,37,1120,77185,-0.0268,-0.0363,,25.0
EC61388611,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61388611,현대,쏘나타 뉴 라이즈 하이브리드,쏘나타,현대 쏘나타 뉴 라이즈 하이브리드 모던 ,모던,모던,2019-02,2019,2019,101700,1270,,1362,하이브리드,가솔린+전기,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,김포직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/07/087/61388611_1/main/main780.jpg,영업용,N,SELL,쏘나타 뉴 라이즈 하이브리드 2019±1,3,1230,101700,-0.0325,0.0,,25.0
EC61381705,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61381705,기아,K5 하이브리드 2세대,K5,기아 K5 하이브리드 2세대 노블레스 세부등급 없음,노블레스,노블레스,2017-12,2017,2018,99769,1120,,1201,하이브리드,가솔린+전기,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,울산직영점 경남,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61381705_045.jpg,영업용,N,SELL,K5 하이브리드 2세대 2017±1,2,,,,,비교불가(그룹 2대<3),25.0
EC61405909,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405909,기아,더 뉴 K5 하이브리드 2세대,K5,기아 더 뉴 K5 하이브리드 2세대 노블레스 세부등급 없음,노블레스,노블레스,2018-12,2018,2019,105622,1050,,1126,하이브리드,가솔린+전기,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,경기서부직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/143/61405909_1/main/main780.jpg,영업용,N,SELL,더 뉴 K5 하이브리드 2세대 2018±1,1,,,,,비교불가(그룹 1대<3),25.0
EC61408639,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408639,현대,아이오닉 하이브리드,아이오닉,현대 아이오닉 하이브리드 Q ,Q,Q,2017-10,2017,2018,112776,1150,,1234,하이브리드,가솔린+전기,오토,1580,해치백,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,장한평직영점 서울,,,https://img.kcar.com/3dcarpicture/2026/09/095/61408639_1/main/main780.jpg,영업용,N,SELL,아이오닉 하이브리드 2017±1,2,,,,,비교불가(그룹 2대<3),25.0
EC61370562,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61370562,기아,더 뉴 쏘울,쏘울,기아 더 뉴 쏘울 1.6 GDi 프레스티지 ,1.6 GDi 프레스티지,1.6,2018-12,2018,2018,80171,1030,,1105,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비,아산직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/06/174/61370562_3/main/main780.jpg,,N,SELL,더 뉴 쏘울 2018±1,6,1060.0,65884,0.0283,-0.2168,,24.2
EC61402853,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402853,현대,i30 (PD),i30,현대 i30 (PD) 1.6 터보 스포츠 프리미엄,1.6 터보 스포츠 프리미엄,1.6,2017-03,2017,2017,81312,1250,,1340,가솔린,가솔린,오토,1591,해치백,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,포천직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/145/61402853_1/main/main780.jpg,,N,SELL,i30 (PD) 2017±1,8,1165.0,86606,-0.073,0.0611,,24.1
EC61384139,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61384139,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 스페셜 ,2.0 스마트 스페셜,2.0,2019-01,2019,2019,87020,1300,,1394,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,수원신갈직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61384139_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2019±1,16,1255.0,92748,-0.0359,0.0618,,24.1
EC61411067,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61411067,현대,코나,코나,현대 코나 1.6 터보 2WD 모던,1.6 터보 2WD 모던,1.6,2018-08,2018,2018,96771,1090,,1169,가솔린,가솔린,오토,1591,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비,천안직영점 충남,,,https://img.kcar.com/carpicture/carpicture01/pic6141/kcarM_61411067_045.jpg,,N,SELL,코나 2018±1,15,1120,95645,0.0268,-0.0118,,24.0
EC61376953,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61376953,현대,아반떼 AD,아반떼,현대 아반떼 AD 1.6 터보 스포츠 익스트림 셀렉션,1.6 터보 스포츠 익스트림 셀렉션,1.6,2017-10,2017,2018,81894,1070,,1148,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈|선루프,일산직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture07/pic6137/kcarM_61376953_045.jpg,,N,SELL,아반떼 AD 2017±1,13,1010,86906,-0.0594,0.0577,,23.8
EC61392030,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61392030,기아,더 뉴 카니발,카니발,기아 더 뉴 카니발 11인승 프레스티지 ,11인승 프레스티지,11인승,2020-07,2020,2020,93833,1210,,1298,디젤,디젤,오토,2199,미니밴,RV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,광명직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/104/61392030_1/main/main780.jpg,출퇴근용|영업용,N,SELL,더 뉴 카니발 2020±1,3,1250,99443,0.032,0.0564,,23.6
EC61395624,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61395624,기아,스포티지 더 볼드,스포티지,기아 스포티지 더 볼드 디젤 1.6 2WD 프레스티지,디젤 1.6 2WD 프레스티지,디젤,2019-06,2019,2019,107109,1170,,1255,디젤,디젤,오토,1598,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/067/61395624_1/main/main780.jpg,출퇴근용|영업용,N,SELL,스포티지 더 볼드 2019±1,6,1240.0,105736,0.0565,-0.013,,23.5
EC61386326,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61386326,기아,쏘울 부스터,쏘울,기아 쏘울 부스터 1.6 T-GDI 노블레스 ,1.6 T-GDI 노블레스,1.6,2019-12,2019,2019,90932,1270,,1362,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,일산직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61386326_045.jpg,,N,SELL,쏘울 부스터 2019±1,6,1210.0,95705,-0.0496,0.0499,,23.3
EC61410107,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61410107,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 ,2.0 스마트,2.0,2017-11,2017,2018,92581,1190,,1276,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture01/pic6141/kcarM_61410107_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2017±1,25,1210,93525,0.0165,0.0101,,23.1
EC61399338,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399338,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 9인승 프레스티지 ,9인승 프레스티지,9인승,2017-05,2017,2018,79733,1170,,1255,디젤,디젤,오토,2199,미니밴,RV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/167/61399338_2/main/main780.jpg,출퇴근용|영업용,N,SELL,올 뉴 카니발 2017±1,12,1180.0,88417,0.0085,0.0982,,22.8
EC61349147,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61349147,기아,올 뉴 카니발,카니발,기아 올 뉴 카니발 가솔린 7인승 리무진 프레지던트,가솔린 7인승 리무진 프레지던트,가솔린,2018-03,2018,2018,85987,1270,,1362,가솔린,가솔린,오토,3342,미니밴,RV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,청주직영점 충북,,,https://img.kcar.com/3dcarpicture/2026/05/114/61349147_1/main/main780.jpg,,N,SELL,올 뉴 카니발 2018±1,12,1180.0,88417,-0.0763,0.0275,,21.8
EC61405182,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405182,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트 베스트 초이스 패키지,1.6 스마트 베스트 초이스 패키지,1.6,2019-12,2019,2020,89487,1170,,1255,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,경인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/142/61405182_2/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2019±1,20,1180.0,84434,0.0085,-0.0598,,21.3
EC61405863,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405863,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 모던 ,2.0 모던,2.0,2018-01,2018,2018,91972,1290,,1383,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,전주직영점 전북,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61405863_045.jpg,,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,-0.0617,0.0116,,20.8
EC61399561,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399561,현대,쏘나타 뉴 라이즈,쏘나타,현대 쏘나타 뉴 라이즈 2.0 스마트 스페셜 ,2.0 스마트 스페셜,2.0,2018-10,2018,2019,98790,1210,,1298,가솔린,가솔린,오토,1999,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,용인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/140/61399561_2/main/main780.jpg,,N,SELL,쏘나타 뉴 라이즈 2018±1,28,1215.0,93053,0.0041,-0.0617,,20.6
EC61402459,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402459,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2017-10,2017,2018,105963,1250,,1340,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,인천직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61402459_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,-0.0246,0.0049,,20.3
EC61360714,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61360714,현대,코나,코나,현대 코나 1.6 터보 2WD 모던 아트,1.6 터보 2WD 모던 아트,1.6,2018-11,2018,2018,95210,1170,,1255,가솔린,가솔린,오토,1591,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,분당용인직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture06/pic6136/kcarM_61360714_045.jpg,,N,SELL,코나 2018±1,15,1120,95645,-0.0446,0.0045,,20.3
EC61408358,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408358,현대,아반떼 AD,아반떼,현대 아반떼 AD 1.6 GDI 프리미엄 ,1.6 GDI 프리미엄,1.6,2017-12,2017,2018,86491,1160,,1244,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,일산직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61408358_045.jpg,,N,SELL,아반떼 AD 2017±1,13,1010,86906,-0.1485,0.0048,,20.3
EC61406851,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61406851,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트,1.6 스마트,1.6,2019-04,2019,2019,84121,1190,,1276,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/167/61406851_2/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2019±1,20,1180.0,84434,-0.0085,0.0037,,20.2
EC61357612,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61357612,기아,K5 2세대,K5,기아 K5 2세대 1.6 터보 SX 프레스티지,1.6 터보 SX 프레스티지,1.6,2017-01,2017,2017,102843,980,,1052,가솔린,가솔린,오토,1591,세단,중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,평택직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/177/61357612_4/main/main780.jpg,,N,SELL,K5 2세대 2017±1,8,980.0,103084,0.0,0.0023,,20.2
EC61396157,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396157,현대,코나,코나,현대 코나 1.6 터보 2WD 모던 아트,1.6 터보 2WD 모던 아트,1.6,2019-03,2019,2019,105128,1260,,1351,가솔린,가솔린,오토,1591,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,광명직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61396157_045.jpg,,N,SELL,코나 2019±1,10,1140.0,96208,-0.1053,-0.0927,,20.0
EC61407450,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407450,현대,더 뉴 아반떼 AD,아반떼,현대 더 뉴 아반떼 AD 1.6 스마트 베스트 초이스 패키지,1.6 스마트 베스트 초이스 패키지,1.6,2019-10,2019,2020,88940,1290,,1383,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,용인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/140/61407450_1/main/main780.jpg,,N,SELL,더 뉴 아반떼 AD 2019±1,20,1180.0,84434,-0.0932,-0.0534,,20.0
EC61393420,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61393420,현대,그랜저 HG,그랜저,현대 그랜저 HG HG240 모던 ,HG240 모던,HG240,2017-02,2017,2017,56829,980,,1052,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,분당용인직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61393420_045.jpg,,N,SELL,그랜저 HG 2017±1,2,,,,,비교불가(그룹 2대<3),20.0
EC61404188,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61404188,현대,아반떼 AD,아반떼,현대 아반떼 AD 1.6 터보 스포츠 7DCT,1.6 터보 스포츠 7DCT,1.6,2018-04,2018,2018,88885,1090,,1169,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/08/167/61404188_1/main/main780.jpg,,N,SELL,아반떼 AD 2018±1,13,1010,86906,-0.0792,-0.0228,,20.0
EC61405586,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405586,현대,i30 (PD),i30,현대 i30 (PD) 1.4 터보 프리미엄,1.4 터보 프리미엄,1.4,2018-08,2018,2018,99968,1230,,1319,가솔린,가솔린,오토,1353,해치백,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,안성직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/167/61405586_1/main/main780.jpg,,N,SELL,i30 (PD) 2018±1,8,1165.0,86606,-0.0558,-0.1543,,20.0
EC61399127,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61399127,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2018-01,2018,2018,116322,1250,,1340,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전유성직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/148/61399127_1/main/main780.jpg,,N,SELL,그랜저 IG 2018±1,27,1240,107014,-0.0081,-0.087,,20.0
EC61400534,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61400534,현대,더 뉴 벨로스터,벨로스터,현대 더 뉴 벨로스터 1.6 터보 디 스펙 ,1.6 터보 디 스펙,1.6,2017-10,2017,2017,99816,770,,827,가솔린,가솔린,오토,1591,해치백,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|선루프,천안직영점 충남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61400534_045.jpg,,N,SELL,더 뉴 벨로스터 2017±1,1,,,,,비교불가(그룹 1대<3),20.0
EC61350479,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61350479,현대,아반떼 AD,아반떼,현대 아반떼 AD 1.6 터보 스포츠 익스트림 셀렉션,1.6 터보 스포츠 익스트림 셀렉션,1.6,2017-09,2017,2018,86906,1020,,1094,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비,서초직영점 서울,,,https://img.kcar.com/carpicture/carpicture05/pic6135/kcarM_61350479_045.jpg,,N,SELL,아반떼 AD 2017±1,13,1010,86906,-0.0099,0.0,,20.0
EC61389138,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61389138,현대,그랜저 IG,그랜저,현대 그랜저 IG 2.4 프리미엄 세부등급 없음,2.4 프리미엄,2.4,2019-01,2019,2019,113443,1250,,1340,가솔린,가솔린,오토,2359,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,대전직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/07/067/61389138_2/main/main780.jpg,,N,SELL,그랜저 IG 2019±1,14,1245.0,106593,-0.004,-0.0643,,20.0
EC61405389,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61405389,현대,그랜저 IG,그랜저,현대 그랜저 IG 3.0 익스클루시브 세부등급 없음,3.0 익스클루시브,3.0,2018-02,2018,2018,114928,1280,,1373,가솔린,가솔린,오토,2999,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,인천직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61405389_045.jpg,,N,SELL,그랜저 IG 2018±1,27,1240,107014,-0.0323,-0.074,,20.0
EC61407034,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61407034,현대,그랜저 IG,그랜저,현대 그랜저 IG 3.0 익스클루시브 세부등급 없음,3.0 익스클루시브,3.0,2017-05,2017,2018,107014,1270,,1362,가솔린,가솔린,오토,2999,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,서부산직영점 경남,,,https://img.kcar.com/carpicture/carpicture10/pic6140/kcarM_61407034_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,-0.041,-0.0049,,20.0
EC61408511,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61408511,현대,아반떼 AD,아반떼,현대 아반떼 AD 1.6 터보 스포츠 7DCT,1.6 터보 스포츠 7DCT,1.6,2017-08,2017,2018,89076,1010,,1084,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,광명직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/09/104/61408511_1/main/main780.jpg,,N,SELL,아반떼 AD 2017±1,13,1010,86906,0.0,-0.025,,20.0
EC61396095,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396095,현대,i30 (PD),i30,현대 i30 (PD) 1.4 터보 프리미엄,1.4 터보 프리미엄,1.4,2018-03,2018,2018,90178,1180,,1266,가솔린,가솔린,오토,1353,해치백,준중형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,수원신갈직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61396095_045.jpg,,N,SELL,i30 (PD) 2018±1,8,1165.0,86606,-0.0129,-0.0412,,20.0
EC61391199,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61391199,현대,그랜저 IG,그랜저,현대 그랜저 IG 3.0 익스클루시브 스페셜,3.0 익스클루시브 스페셜,3.0,2017-01,2017,2017,115883,1270,,1362,가솔린,가솔린,오토,2999,세단,대형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,창원마산직영점 경남,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61391199_045.jpg,,N,SELL,그랜저 IG 2017±1,24,1220.0,106488,-0.041,-0.0882,,20.0
EC61410692,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61410692,기아,더 뉴 프라이드,프라이드,기아 더 뉴 프라이드 4DR 1.6 GDI 럭셔리,4DR 1.6 GDI 럭셔리,4DR,2017-07,2017,2017,103638,550,,592,가솔린,가솔린,오토,1591,해치백,소형차,단순수리,,,후방카메라|열선시트|스마트키|내비|크루즈,화성직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture01/pic6141/kcarM_61410692_045.jpg,근거리생활용,N,SELL,더 뉴 프라이드 2017±1,1,,,,,비교불가(그룹 1대<3),20.0
EC61396485,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396485,현대,베뉴,베뉴,현대 베뉴 1.6 모던 ,1.6 모던,1.6,2019-09,2019,2020,113798,1190,,1276,가솔린,가솔린,오토,1598,SUV,SUV,단순수리,,,후방카메라|열선시트|스마트키|내비|선루프,세종공주직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/169/61396485_1/main/main780.jpg,,N,SELL,베뉴 2019±1,4,1185.0,95411,-0.0042,-0.1927,,20.0
EC61389413,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61389413,기아,스포티지 4세대,스포티지,기아 스포티지 4세대 디젤 2.0 2WD 노블레스 플러스,디젤 2.0 2WD 노블레스 플러스,디젤,2018-01,2018,2018,90050,1260,,1351,디젤,디젤,오토,1995,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈|선루프,강남직영점 서울,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61389413_045.jpg,출퇴근용|영업용,N,SELL,스포티지 4세대 2018±1,8,1125.0,97402,-0.12,0.0755,,20.0
EC61396970,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61396970,기아,더 뉴 쏘울,쏘울,기아 더 뉴 쏘울 1.6 GDi 프레스티지 ,1.6 GDi 프레스티지,1.6,2018-01,2018,2018,74230,1070,,1148,가솔린,가솔린,오토,1591,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,고양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture09/pic6139/kcarM_61396970_045.jpg,,N,SELL,더 뉴 쏘울 2018±1,6,1060.0,65884,-0.0094,-0.1267,,20.0
EC61402314,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61402314,기아,스토닉,스토닉,기아 스토닉 1.0 터보 프레스티지,1.0 터보 프레스티지,1.0,2019-03,2019,2019,83151,1160,,1244,가솔린,가솔린,오토,998,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,세종공주직영점 충남,,,https://img.kcar.com/3dcarpicture/2026/08/169/61402314_1/main/main780.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,-0.0357,-0.0773,,20.0
EC61403421,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61403421,기아,올 뉴 K3,K3,기아 올 뉴 K3 프레스티지 ,프레스티지,프레스티지,2020-10,2020,2021,91966,1290,,1383,가솔린,가솔린,오토,1598,세단,준중형차,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,원주직영점 강원,,,https://img.kcar.com/3dcarpicture/2026/08/168/61403421_1/main/main780.jpg,,N,SELL,올 뉴 K3 2020±1,9,1140,83791,-0.1316,-0.0976,,20.0
EC61376825,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61376825,기아,스토닉,스토닉,기아 스토닉 1.4 가솔린 프레스티지,1.4 가솔린 프레스티지,1.4,2019-05,2019,2019,102903,1170,,1255,가솔린,가솔린,오토,1368,SUV,SUV,단순수리,,,후방카메라|통풍시트|열선시트|스마트키|내비|크루즈,용인직영점 경기/인천,,,https://img.kcar.com/3dcarpicture/2026/06/140/61376825_2/main/main780.jpg,,N,SELL,스토닉 2019±1,37,1120,77185,-0.0446,-0.3332,,20.0
EC61386164,https://www.kcar.com/bc/detail/carInfoDtl?i_sCarCd=EC61386164,기아,더 뉴 쏘렌토,쏘렌토,기아 더 뉴 쏘렌토 디젤 2.0 2WD 프레스티지,디젤 2.0 2WD 프레스티지,디젤,2017-10,2017,2018,112432,1290,,1383,디젤,디젤,오토,1995,SUV,SUV,무사고,,,열선시트|스마트키|크루즈,안양직영점 경기/인천,,,https://img.kcar.com/carpicture/carpicture08/pic6138/kcarM_61386164_045.jpg,출퇴근용|영업용,N,SELL,더 뉴 쏘렌토 2017±1,1,,,,,비교불가(그룹 1대<3),20.0
